a,b,c,d,e,f,g,h,i,j,k,l,m
0,23.9178082191781,2,1,8,8,99,0,1,0,500,2,1
0,42.3205479452055,1,2,0,2,99,0,764,0,940,3,1
0,42.3369863013699,1,2,6,2,99,0,890,1538,10000,2,0
0,19.5643835616438,2,1,0,8,99,0,1,1337,500,2,0
0,40.8356164383562,1,2,8,2,99,0,934,1809,1330,3,0
0,43.7260273972603,1,2,9,1,99,13.3260273972603,967,0,2500,3,0
0,37.3232876712329,1,2,8,2,99,0,820,0,3896,1,1
0,33.3397260273973,1,1,0,2,99,0,814,0,1000,3,1
0,39.6520547945205,1,2,8,2,99,11.3232876712329,884,0,1170,2,1
0,30.2191780821918,2,2,8,8,0,0,1,0,500,3,0
0,36.6712328767123,2,1,6,4,3,0,2,1809,2897,3,1
0,42.9424657534247,1,2,8,2,99,0,854,1609,1485,2,0
0,26.4493150684931,2,1,8,99,21,0,975,1760,0,2,0
0,20.7753424657534,1,1,8,8,99,0,1,1096,500,2,0
0,37.8301369863014,2,2,8,6,0,0,789,0,500,3,0
0,34.2630136986301,1,2,8,2,99,7.90684931506849,878,0,3000,2,0
0,46.2054794520548,2,2,81,2,99,24.4191780821918,785,0,1000,2,0
0,30.6602739726027,1,2,81,2,99,0,820,1656,1241,2,0
0,71.4794520547945,2,1,8,9,99,0,971,1724,1141,2,1
0,51.1972602739726,1,2,8,9,99,0,838,1745,950,1,0
0,24.8712328767123,1,2,8,2,99,7.32054794520548,690,0,1487,1,0
0,35.4876712328767,1,2,9,1,20,0,1035,1572,3281,3,1
0,33.1835616438356,2,2,0,2,99,0,773,0,850,1,0
0,31.5643835616438,1,2,81,2,99,14.3260273972603,728,0,3500,2,0
0,24.4164383561644,1,1,8,2,99,3.31780821917808,798,1626,949,2,0
0,51.0219178082192,1,2,8,2,99,23.3315068493151,832,0,1016,2,1
0,23.4164383561644,1,1,0,8,0,0,1,0,500,3,0
0,50.0383561643836,2,1,9,11,1,0,961,1809,940,2,1
0,32.9780821917808,1,2,81,2,99,0,878,1054,1500,2,1
0,29.3753424657534,2,1,8,2,99,0,875,1715,1898,2,0
0,29.3643835616438,1,2,81,2,99,0,758,0,749,1,1
0,39.3424657534247,1,2,81,2,99,3.23287671232877,878,1900,1500,1,1
0,28.7452054794521,2,2,0,2,99,0,773,1443,0,3,0
0,24.2027397260274,2,1,0,8,0,0,1,1566,500,3,0
0,22.8575342465753,2,1,8,8,0,0,1,1345,500,2,0
0,32.0383561643836,1,2,8,2,99,1.31780821917808,863,0,1200,2,0
0,59.0219178082192,2,2,8,1,21,0,1106,1900,0,3,1
0,44.1835616438356,2,2,81,6,0,0,743,0,500,2,0
0,31.3369863013699,1,1,8,2,99,6.32054794520548,802,0,2200,2,0
0,33.1835616438356,2,2,0,2,99,0,773,0,850,1,0
0,49.8465753424658,1,1,0,99,99,21.8356164383562,808,0,1200,2,1
0,36.8931506849315,1,2,8,2,99,5.23561643835616,884,1835,0,2,0
0,26.586301369863,2,1,8,2,21,1.98904109589041,816,1656,2036,1,1
0,46.9917808219178,1,2,9,2,5,0,1002,1449,15000,2,0
0,47.3972602739726,1,2,8,1,99,29.0082191780822,1029,0,3293,2,1
0,70.1369863013699,1,2,0,9,99,0,792,1790,1200,1,0
0,31.9698630136986,1,2,8,2,99,0,884,1386,1878,2,1
0,27.786301369863,1,1,8,1,99,1.15616438356164,1008,1715,2700,2,1
0,37.0684931506849,2,2,0,2,99,6.32054794520548,829,0,2000,1,1
0,25.7780821917808,2,1,8,1,23,4.15616438356164,952,1900,2554,2,1
0,35.9753424657534,2,2,0,1,23,0,930,1482,2949,1,0
0,62.4712328767123,1,2,2,9,4,0,902,1900,879,2,1
0,25.4739726027397,1,2,81,2,99,2.31780821917808,681,0,1100,2,0
0,33.5260273972603,1,1,0,2,28,1.31780821917808,787,1656,1000,2,1
0,39.6767123287671,2,2,8,2,99,0,841,0,879,2,1
0,38.9671232876712,1,2,8,2,99,0,822,1648,1925,2,0
0,32.4739726027397,2,1,8,1,23,0,1032,1587,1738,3,0
0,22.9561643835616,1,1,8,2,99,0,535,0,1165,3,1
0,45.8712328767123,2,1,0,9,99,0,833,543,1500,1,0
0,22.6,1,1,0,2,99,1.56986301369863,528,1900,949,2,0
0,29.7260273972603,1,2,8,2,99,3.9041095890411,826,1477,1250,2,0
0,62.041095890411,2,2,8,9,99,0,871,1476,1080,2,1
0,42.2602739726027,1,2,8,1,99,0,1047,1460,2500,2,0
0,51.9369863013699,1,2,8,2,99,0,770,1579,2044,2,1
0,23.4876712328767,1,1,0,2,99,0,541,1238,1500,2,1
0,31.0246575342466,1,1,8,1,99,0,955,1809,4000,3,0
0,54.0602739726027,1,2,8,9,99,0,1016,1609,0,2,1
0,32.6,1,1,8,2,99,0,866,1745,1500,2,0
0,19.8109589041096,1,1,0,2,99,0,541,0,950,2,0
0,39.4493150684931,2,2,9,1,20,8.32328767123288,1050,0,4256,1,1
0,34.8082191780822,1,2,8,2,99,0,842,1809,1763,2,1
0,51.0931506849315,1,2,0,2,99,6.32054794520548,770,0,2100,2,0
0,40.9452054794521,1,2,81,2,99,10.1616438356164,822,0,2400,2,0
0,53.9753424657534,1,2,8,2,99,3.31780821917808,782,1900,0,2,1
0,36.0493150684932,1,2,8,2,99,1.23287671232877,749,1724,1600,2,0
0,29.1095890410959,2,1,8,1,21,7.32054794520548,978,0,3000,2,0
0,32.9260273972603,1,2,8,2,99,17.2438356164384,758,0,1555,1,0
0,35.2438356164384,2,2,81,2,99,2.65205479452055,758,1596,950,1,1
0,27.9315068493151,1,1,8,2,99,6.32054794520548,880,0,1167,1,1
0,23.586301369863,1,2,8,2,99,6.32054794520548,615,0,2000,3,0
0,34.3013698630137,1,2,81,2,99,0,882,1339,1500,2,0
0,33.6356164383562,2,2,0,2,99,0,773,0,850,1,0
0,21.813698630137,1,1,0,2,99,0,485,0,0,2,0
0,25.8547945205479,1,1,0,8,0,0,1,1413,500,2,0
0,62.0739726027397,2,1,8,9,99,0,909,1178,11501,2,0
0,28.9123287671233,2,2,81,2,99,6.32054794520548,897,0,2000,2,0
0,21.4630136986301,1,1,0,8,0,0,1,1656,500,2,0
0,33.9095890410959,1,1,8,2,99,6.23561643835616,922,0,1500,2,1
0,37.4246575342466,1,2,8,2,99,16.8328767123288,878,0,1200,1,0
0,34.2657534246575,1,2,81,1,17,13.3260273972603,959,0,3000,2,0
0,44.6821917808219,1,2,81,2,99,0,940,1545,1300,1,1
0,37.2082191780822,2,2,8,2,99,0,973,1482,3000,2,0
0,33.6356164383562,2,2,0,2,99,0,773,0,850,1,0
0,36.3753424657534,1,2,8,2,99,0,878,1779,1000,1,0
0,40.0986301369863,1,2,6,2,12,0,952,1706,15000,1,1
0,49.3835616438356,2,2,8,9,99,0,995,1779,0,2,0
0,35.972602739726,2,2,8,2,99,0,899,0,1047,2,1
0,27.586301369863,1,1,8,2,99,2.23287671232877,783,1596,1000,3,0
0,19.2383561643836,2,1,0,8,0,0,1,0,500,2,0
0,21.9643835616438,2,1,0,8,0,0,1,1319,500,2,0
0,36.9342465753425,2,2,0,2,99,0,779,0,1000,2,1
0,57.4547945205479,2,2,0,11,27,0,791,0,5000,3,0
0,50.6630136986301,2,2,8,9,99,0,971,1215,1085,3,0
0,35.0821917808219,2,2,81,2,99,0,893,1198,1000,2,0
0,76.241095890411,1,2,8,9,99,19.3287671232877,986,0,2200,1,0
0,29.8493150684932,1,2,0,2,99,0,878,0,900,2,1
0,23.5397260273973,1,1,2,2,99,6.32054794520548,599,0,5000,1,0
0,53.413698630137,1,2,0,9,99,0,792,1545,1100,1,0
0,45.2219178082192,2,2,8,99,99,2.31780821917808,896,1163,373,3,1
0,48.2630136986301,2,2,8,2,99,0,843,1355,967,2,1
0,25.0849315068493,1,2,8,2,21,0,802,0,1050,1,1
0,31.0739726027397,1,1,8,2,99,6.90684931506849,882,0,1866,2,1
0,44.1315068493151,1,2,8,2,99,3.31780821917808,890,1900,1199,2,1
0,25.3150684931507,2,2,81,2,99,0,761,0,950,1,0
0,43.5671232876712,1,2,6,1,20,24.3342465753425,1047,0,7897,2,1
0,63.5287671232877,2,1,9,9,99,0,989,1900,1966,2,0
0,31.7178082191781,2,2,0,2,99,0,847,1880,950,3,0
0,38.3890410958904,1,2,8,2,99,0,872,1565,2180,3,0
0,22.5835616438356,1,1,0,8,0,0,1,1715,500,3,0
0,41.1835616438356,1,1,8,2,99,8.32328767123288,884,0,1867,2,1
0,28.0109589041096,2,1,8,8,99,0,1,1664,500,2,0
0,39.9698630136986,1,2,0,2,99,6.32054794520548,764,0,1000,2,0
0,28.1095890410959,1,2,8,2,99,0,758,1900,1500,1,0
0,32.986301369863,1,2,8,2,99,0,872,1760,2500,1,0
0,45.0986301369863,1,2,8,2,99,0,764,1656,1348,1,0
0,45.413698630137,1,2,8,2,99,17.3287671232877,890,0,8200,2,0
0,62.5561643835616,1,2,81,9,99,0,798,1403,1780,2,0
0,42.586301369863,2,1,8,9,99,18.3287671232877,839,0,2500,2,1
0,46.5342465753425,1,2,6,2,14,7.23561643835616,902,0,2500,2,0
0,19.0438356164384,2,1,0,8,0,0,1,0,500,2,0
0,63.8054794520548,2,1,8,9,99,0,853,1724,3200,2,0
0,23.2794520547945,2,1,8,8,0,0,1,1715,500,3,0
0,50.2219178082192,1,2,8,2,99,8.32328767123288,890,0,3298,2,1
0,52.7534246575342,1,2,8,2,99,0,740,1370,1454,3,1
0,23.641095890411,1,1,0,2,99,4.82465753424658,485,0,890,2,1
0,29.4794520547945,1,1,8,2,99,0,940,1900,7000,2,0
0,20.3095890410959,1,1,0,2,99,0.989041095890411,535,1356,1200,1,0
0,21.3315068493151,1,2,0,2,99,0,559,0,1000,2,0
0,49.2575342465753,1,2,8,2,99,19.9150684931507,832,0,1502,2,1
0,32.3397260273973,1,2,8,2,99,8.07397260273973,878,0,1300,2,1
0,62.0739726027397,2,1,8,9,99,0,909,1178,11501,2,0
0,20.6164383561644,1,1,0,2,99,4.32054794520548,553,1148,2500,1,0
0,36.4191780821918,1,1,8,1,20,0,1023,1697,3134,2,1
0,27.813698630137,2,1,8,2,99,0,949,857,949,3,0
0,23.1972602739726,1,1,0,8,0,0,1,0,500,3,0
0,20.4164383561644,1,1,8,8,0,0,1,1656,500,3,0
0,32.0904109589041,1,2,9,2,99,0,764,0,3944,2,1
0,20.3917808219178,2,1,0,8,0,0,1,0,500,2,0
0,34.0356164383562,1,1,8,2,99,1.07123287671233,849,1235,1500,2,0
0,35.5205479452055,1,2,81,11,27,11.1616438356164,876,0,4166.67,1,0
0,34.7972602739726,2,2,81,2,99,2.9041095890411,758,1137,950,1,1
0,45.4931506849315,2,2,0,11,27,0,805,0,1500,2,0
0,30.2054794520548,2,2,8,2,99,5.32054794520548,875,0,949,2,0
0,22.6958904109589,2,1,8,2,23,0,626,0,972,3,1
0,40.2794520547945,1,2,0,2,99,0,758,1545,1500,3,0
0,46.3479452054795,1,2,0,2,99,1.31780821917808,811,0,1200,2,0
0,32.2027397260274,2,1,8,2,99,0,955,1331,2500,2,0
0,24.0931506849315,1,1,81,2,99,0,734,0,1200,2,1
0,39.0575342465753,1,2,81,2,99,1.07123287671233,861,1423,0,3,0
0,59.5041095890411,1,2,0,2,99,16.3287671232877,782,0,967,2,0
0,44.8931506849315,1,2,8,2,99,0,828,0,978,2,0
0,19.2712328767123,1,1,0,8,0,0,1,1290,500,2,0
0,42.3452054794521,1,2,0,2,99,5.23561643835616,826,1125,1500,2,0
0,27.4630136986301,2,2,81,1,23,0,936,1809,1001,2,1
0,19.0027397260274,1,1,0,8,0,0,1,0,500,3,0
0,30.8876712328767,2,2,8,2,12,0,973,1363,4750,2,0
0,41.0054794520548,1,2,81,11,27,9.32328767123288,790,0,5000,2,0
0,37.3178082191781,1,2,9,1,21,13.6602739726027,1079,0,0,2,1
0,33.3123287671233,1,1,81,2,99,0,866,1416,1500,2,0
0,35.9150684931507,1,2,2,2,99,0,882,1461,3500,2,0
0,35.3397260273973,1,2,2,11,27,7.15890410958904,826,0,2400,2,0
0,36.2246575342466,2,2,0,2,99,0,773,0,850,1,0
0,20.4931506849315,1,1,8,8,0,0,1,1656,500,1,0
0,63.2739726027397,1,2,8,9,99,0,912,1403,1266,2,1
0,22.3506849315068,1,1,0,8,0,0,1,0,500,2,0
0,44.6301369863014,1,2,0,2,99,0,764,1594,1500,3,0
0,36.2520547945205,1,2,8,2,99,1.65205479452055,863,1789,1500,3,0
0,58.0602739726027,1,2,8,9,99,0,992,1519,2270,2,0
0,40.4602739726027,2,2,8,1,23,12.241095890411,1050,0,3317,3,1
0,56.3315068493151,1,2,8,9,99,0,856,1566,0,2,0
0,28.4027397260274,1,2,8,1,99,3.31780821917808,965,1345,2000,2,1
0,38.9753424657534,1,2,0,99,99,0,764,1760,3000,2,0
0,21.5753424657534,2,1,8,8,0,0,1,1850,500,1,0
0,42.0493150684932,1,2,81,99,99,12.8301369863014,828,0,2000,2,0
0,59.3890410958904,2,1,0,9,99,0,795,1581,1400,2,0
0,24.4684931506849,1,1,8,8,0,0,1,1596,500,1,0
0,33.9068493150685,1,2,8,1,99,4.32054794520548,921,1697,2185,2,0
0,50.213698630137,2,2,8,6,0,0,875,0,500,2,0
0,20.8904109589041,2,1,0,8,0,0,1,1352,500,2,0
0,19.3835616438356,1,1,0,2,99,0,541,0,1000,2,0
0,59.8602739726027,1,2,8,2,99,18.3287671232877,958,0,2578,2,1
0,36.3534246575342,1,2,8,2,99,6.99178082191781,884,0,1280,2,0
0,36.2246575342466,2,2,0,2,99,0,773,0,850,1,0
0,32.9150684931507,1,1,8,2,99,0,934,1760,1122,1,1
0,26.6027397260274,2,1,8,1,23,0,970,1438,3570,1,0
0,24.772602739726,1,1,8,2,99,0,672,1438,1211,3,1
0,55.4821917808219,1,2,81,2,99,0,832,1672,3550,1,1
0,39.0328767123288,1,2,8,2,99,12.0767123287671,820,0,1306,1,1
0,45.8520547945205,1,2,8,2,99,6.32054794520548,826,0,2200,1,0
0,19.6493150684932,2,1,8,8,99,0,1,0,500,2,0
0,66.7150684931507,1,2,2,11,27,0,896,1632,833,3,1
0,28.4767123287671,2,2,0,2,99,0,853,0,1000,2,1
0,48.2082191780822,2,2,8,2,99,9.32328767123288,899,0,1283,3,0
0,39.1150684931507,2,2,9,11,4,14.3260273972603,857,0,6284,2,1
0,41.5123287671233,1,2,8,2,99,0,934,1594,1357,3,1
0,19.6191780821918,1,1,8,2,99,1.56986301369863,520,1013,960,1,0
0,47.8191780821918,1,2,8,9,17,0,938,1697,3000,2,0
0,37.5150684931507,1,2,8,2,99,0,958,1110,3481,2,1
0,29.1698630136986,1,2,8,2,99,9.32328767123288,764,0,825,2,1
0,40.0356164383562,1,2,8,2,99,0,876,1552,897,3,1
0,28.2630136986301,1,1,81,99,99,0,940,1482,3500,2,0
0,22.3315068493151,1,1,0,99,99,0,535,1392,1100,3,1
0,64.3945205479452,1,2,8,9,99,0,762,1789,1050,2,0
0,22.2712328767123,1,1,0,8,0,0,1,0,500,2,0
0,28.2328767123288,2,2,8,2,99,8.15890410958904,915,0,2019,2,1
0,34.9123287671233,1,1,8,2,99,0,916,1805,1200,1,0
0,25.2493150684931,1,2,81,2,99,6.57260273972603,808,0,1700,3,0
0,59.7150684931507,2,1,81,9,99,0,759,1809,0,2,0
0,30.213698630137,1,2,81,99,99,12.0767123287671,934,0,2000,3,0
0,24.241095890411,2,1,81,8,0,0,1,1641,500,3,0
0,35.0054794520548,1,1,8,2,99,0,808,1594,2100,2,0
0,25.3232876712329,1,1,81,2,99,0,866,1134,1500,3,0
0,32.6712328767123,2,2,0,2,99,0,773,0,850,1,0
0,31.3369863013699,2,2,0,2,99,1.07123287671233,820,0,0,2,0
0,58.1369863013699,1,2,8,9,27,0,954,1775,0,3,0
0,44.4109589041096,2,1,0,1,99,3.98904109589041,918,0,2600,3,0
0,31.586301369863,1,1,81,2,99,0,878,1071,2000,2,0
0,38.1808219178082,1,2,8,2,99,6.32054794520548,872,0,1031,1,1
0,53.3972602739726,2,2,8,6,0,0,869,0,500,2,0
0,51.3506849315068,2,2,8,9,99,0,857,1730,1483,1,1
0,32.6712328767123,2,2,0,2,99,0,773,0,850,1,0
0,38.1561643835616,1,2,8,2,99,15.241095890411,860,0,6000,2,0
0,65.7917808219178,1,2,8,9,99,0,860,1809,0,2,0
0,28.4767123287671,1,2,0,2,99,7.32054794520548,838,0,9000,2,0
0,28.2438356164384,1,2,0,2,99,0,764,1238,709,2,1
0,38.3424657534247,2,1,8,2,99,6.07397260273973,823,0,1000,2,0
0,43.2,1,2,81,2,99,0,878,1271,1350,1,0
0,54.0986301369863,2,2,6,6,0,0,869,1525,0,3,0
0,37.0383561643836,1,2,8,2,99,4.07123287671233,826,1438,0,2,0
0,26.4904109589041,2,1,8,2,99,0,855,1551,3148,1,1
0,27.9671232876712,2,2,81,99,99,0,835,0,540,2,1
0,45.5041095890411,1,2,8,2,99,16.3287671232877,890,0,1000,2,0
0,61.5671232876712,1,1,8,9,17,0,868,1656,7000,1,0
0,27.8,1,1,0,1,99,0,903,1565,0,2,0
0,42.572602739726,1,2,81,11,27,18.3287671232877,946,0,10000,2,0
0,26.6520547945205,1,2,8,2,99,1.31780821917808,743,1324,1291,3,1
0,61.0739726027397,2,2,8,6,0,0,949,1428,0,2,0
0,39.2438356164384,1,1,81,1,21,19.3287671232877,1061,0,3000,2,0
0,56.3561643835616,1,2,81,9,99,0,862,1465,2520,2,0
0,31.3369863013699,2,1,81,2,99,4.32054794520548,937,0,900,2,0
0,21.3260273972603,1,1,0,8,0,0,1,0,500,2,0
0,67.8657534246575,1,2,8,9,99,0,854,1565,1100,3,0
0,24.5397260273973,1,1,0,2,99,0,734,0,1072,2,0
0,19.6054794520548,1,1,0,8,0,0,1,0,500,3,0
0,34.2465753424658,1,1,8,2,99,3.31780821917808,802,0,1191,2,1
0,28,1,2,0,2,99,0,764,0,1200,2,1
0,34.5041095890411,1,2,0,99,99,0,758,1775,1200,1,1
0,38.6575342465753,1,2,8,2,99,0,722,1611,1181,1,1
0,23.9917808219178,2,1,8,8,0,0,1,1641,500,3,0
0,37.8328767123288,1,1,8,2,99,11.3232876712329,866,0,1708,2,1
0,31.3315068493151,1,2,8,2,28,0,876,1310,0,1,1
0,77.9287671232877,2,1,8,9,99,0,847,0,900,3,1
0,31.2383561643836,1,1,8,2,99,0,934,1609,2000,1,0
0,41.3424657534247,1,2,8,11,27,0,884,1865,0,2,1
0,42.2849315068493,1,2,0,2,21,0,882,1482,2500,2,1
0,39.5698630136986,1,2,0,99,99,4.32054794520548,758,1789,1200,3,1
0,34.1205479452055,1,2,8,2,99,0,940,1594,1069,2,1
0,76.9424657534247,1,2,81,9,99,0,918,1449,1000,2,0
0,23.6438356164384,2,1,0,2,99,0,550,0,850,1,0
0,60.5643835616438,1,2,8,9,99,0,992,1347,1310,2,0
0,46.3397260273973,1,1,81,11,27,0,746,1249,6000,3,0
0,38.6082191780822,1,1,8,2,12,14.3260273972603,878,0,9000,2,1
0,39.5013698630137,1,1,8,99,99,0,916,1059,1500,3,0
0,32.213698630137,1,2,8,2,99,14.3260273972603,876,0,0,1,0
0,25.0246575342466,2,1,8,2,99,1.31780821917808,866,1494,1461,1,1
0,21.8,2,1,8,8,0,0,1,1596,500,3,0
0,32.2356164383562,1,2,8,2,99,10.2383561643836,884,0,1691,2,1
0,41.8547945205479,2,2,8,6,0,0,851,1339,3414,1,1
0,52.3534246575342,1,2,81,2,99,1.4027397260274,961,1449,2067,2,0
0,24.0493150684932,2,1,0,8,0,0,1,1367,500,2,0
0,23.2958904109589,1,1,8,2,99,3.23287671232877,541,0,1800,2,1
0,42.241095890411,1,2,8,2,99,0,828,1700,1000,2,0
0,23.3260273972603,1,1,0,2,99,1.31780821917808,470,0,1200,2,0
0,35.172602739726,1,2,81,2,99,5.73972602739726,758,1389,1338,1,0
0,30.2054794520548,1,1,8,2,99,0,802,1656,977,2,1
0,26.6547945205479,1,1,0,2,99,0,802,1323,1000,2,0
0,29.8986301369863,1,1,8,1,99,0,961,1271,2827,2,0
0,23.6438356164384,2,1,0,2,99,0,550,0,850,1,0
0,27.2383561643836,2,1,8,2,99,0,891,1697,1700,1,0
0,52.6328767123288,1,2,8,9,99,0,992,1809,2789,2,1
0,46.3397260273973,1,1,81,11,27,0,746,1249,6000,3,0
0,50.186301369863,1,2,8,2,99,0,826,1581,1028,1,1
0,38.0328767123288,2,1,8,9,99,0,903,0,1000,3,0
0,60.6630136986301,1,1,8,9,1,0,1010,1367,11081,3,1
0,24.7013698630137,1,1,8,2,99,8.32328767123288,854,0,1500,2,0
0,33.4164383561644,1,2,8,2,99,8.07397260273973,878,0,4000,1,0
0,40.827397260274,1,2,8,1,99,0,1017,1454,10000,3,0
0,67.372602739726,2,2,8,9,99,0,1007,1809,0,2,1
0,23.5808219178082,1,2,8,2,99,3.07123287671233,497,1130,1500,1,1
0,64.6109589041096,1,2,0,9,99,0,798,1724,1341,2,1
0,33.2986301369863,1,2,81,2,99,5.15890410958904,816,1656,1300,1,1
0,32.5671232876712,1,2,81,2,99,0,758,1581,1200,1,1
0,42.8246575342466,1,2,8,2,99,6.15890410958904,890,0,3000,2,1
0,59.227397260274,1,2,0,9,99,0,792,1196,1335,1,0
0,39.2575342465753,1,2,81,2,99,1.4027397260274,925,1163,2067,2,0
0,32.372602739726,2,2,8,2,99,0,973,1538,1500,2,0
0,29.3369863013699,1,2,8,2,99,0,826,1471,1012,2,1
0,71.0301369863014,1,2,9,9,99,0,792,1438,988,3,1
0,25.8684931506849,1,2,81,2,99,7.32054794520548,884,0,2313,1,0
0,40.2547945205479,1,2,0,2,99,0,872,1601,5092,3,0
0,52.1506849315069,1,2,81,11,27,2.07123287671233,767,1165,0,2,0
0,35.6356164383562,1,2,8,2,99,4.32054794520548,884,1316,1200,2,1
0,33.7342465753425,2,2,8,2,99,14.4109589041096,793,0,1900,3,0
0,50.8630136986301,1,2,81,2,28,16.2438356164384,884,0,1200,2,0
0,29.7616438356164,1,2,8,2,99,0,940,1205,1500,2,0
0,41.641095890411,1,2,0,2,5,3.73698630136986,876,0,5341,2,0
0,25.6301369863014,2,1,8,2,99,3.31780821917808,823,1139,0,3,1
0,38.7068493150685,1,2,0,2,99,2.31780821917808,743,1532,1500,1,1
0,27.7287671232877,2,1,8,99,99,4.32054794520548,955,1656,2500,2,0
0,34.0246575342466,1,1,81,2,99,0,860,1057,1000,2,0
0,19.572602739726,1,1,0,8,0,0,1,1656,500,2,0
0,41.7369863013699,1,2,0,2,99,17.3287671232877,764,0,3190,2,0
0,39.4904109589041,1,2,8,2,99,1.31780821917808,811,1900,1200,2,0
0,25.2712328767123,2,1,8,99,99,0,749,0,0,2,0
0,24.0465753424658,1,1,81,2,99,0,734,1319,1340,2,0
0,36.3972602739726,1,2,81,2,99,15.9123287671233,890,0,863,1,0
0,25.6575342465753,1,2,8,2,99,8.32328767123288,866,0,2500,1,0
0,41.1917808219178,2,2,0,2,99,0,773,0,850,1,0
0,62.6794520547945,1,2,8,9,99,0,798,0,2658,2,1
0,34.2520547945205,1,2,8,2,99,0,820,1790,5621,2,1
0,20.2849315068493,2,1,81,2,99,1.73698630136986,593,0,1227,1,0
0,46.3479452054795,1,2,81,2,99,14.8301369863014,770,0,949,2,0
0,34.1643835616438,1,2,8,2,99,4.32054794520548,958,1724,3021,2,1
0,37.2876712328767,1,2,81,2,99,0,790,1203,2030,2,0
0,24.6931506849315,1,1,0,8,0,0,1,1775,500,3,0
0,33.3095890410959,1,2,8,2,99,1.15616438356164,811,1386,1898,2,0
0,33.1917808219178,2,2,8,6,0,0,913,1488,500,2,0
0,41.1917808219178,2,2,0,2,99,0,773,0,850,1,0
0,40.0821917808219,2,2,0,2,99,0,835,1113,2000,2,0
0,44.1945205479452,1,2,81,11,27,19.3287671232877,844,0,0,2,0
0,19.5041095890411,1,1,8,2,99,0,541,0,1000,2,1
0,49.3205479452055,1,2,8,9,99,0,1016,1672,850,1,1
0,23.3315068493151,1,2,81,11,27,3.23287671232877,559,0,0,2,0
0,49.0219178082192,2,2,81,9,99,0,795,1482,1200,1,0
0,26.0520547945205,2,1,2,11,5,0,935,1525,0,2,0
0,28.7561643835616,2,2,0,2,99,3.31780821917808,779,0,1000,2,0
0,34.558904109589,1,2,8,2,99,13.1643835616438,890,0,1318,1,1
0,30.0712328767123,1,1,8,2,99,10.3232876712329,934,0,1350,3,1
0,34.0191780821918,1,2,81,11,27,0,764,1102,10000,2,0
0,39.0712328767123,2,1,8,6,0,1.15616438356164,796,1685,1200,1,1
0,27.7342465753425,1,1,81,2,99,0,860,1167,1950,2,0
0,23.4712328767123,1,1,8,2,99,0,547,0,816,2,1
0,22.8767123287671,1,1,81,2,99,0,479,0,968,3,1
0,47.0109589041096,1,1,8,2,99,0,710,1163,662,1,0
0,34.9150684931507,1,2,81,2,99,0,758,1648,1400,1,1
0,32.6164383561644,2,2,0,2,99,0,773,0,850,1,0
0,26.5369863013699,1,1,81,2,99,0,814,1174,900,1,0
0,50.4356164383562,1,2,0,9,99,0,780,1418,1925,3,0
0,31.9123287671233,1,2,8,2,99,0,822,1572,1500,2,0
0,30.9917808219178,1,2,8,2,99,0,876,822,1165,1,1
0,22.4054794520548,1,1,8,2,99,0,547,990,0,2,0
0,35.6931506849315,1,2,8,2,99,0,878,991,1300,2,0
0,40.5041095890411,2,2,8,6,0,0,737,0,500,2,0
0,31.986301369863,1,2,8,2,99,0,900,1183,2504,2,0
0,61.4109589041096,1,2,0,9,99,0,856,1900,1070,2,1
0,19.6301369863014,1,1,0,2,28,2.31780821917808,520,1596,1500,3,1
0,36.6958904109589,1,2,0,2,99,0,820,1733,1500,2,0
0,33.1698630136986,2,1,8,2,21,0,929,640,2871,3,1
0,39.4657534246575,1,2,8,2,99,0,2,1579,0,3,0
0,32.6164383561644,2,2,0,2,99,0,773,0,850,1,0
0,29.0301369863014,2,1,8,99,99,1.31780821917808,796,1130,2000,3,0
0,39.013698630137,2,2,0,2,99,6.32054794520548,829,0,2200,1,1
0,42.3150684931507,1,2,8,2,99,16.3287671232877,884,0,0,1,0
0,45.2301369863014,1,2,8,1,99,22.3315068493151,1029,0,3446,2,0
0,21.0876712328767,1,1,0,8,0,0,1,0,500,3,0
0,27.7780821917808,2,1,81,2,99,0,817,1641,949,2,1
0,21.2904109589041,1,1,0,8,0,0,1,0,500,3,0
0,56.5561643835616,2,1,8,9,99,0,909,1680,1255,1,1
0,36.1424657534247,2,1,8,9,99,0,777,0,0,2,1
0,51.4164383561644,2,1,0,9,99,26.3342465753425,783,0,760,2,0
0,44.4684931506849,1,2,81,2,99,0,764,1538,1400,1,1
0,37.2191780821918,1,2,0,2,99,0,820,1805,1500,2,1
0,28.6109589041096,2,1,8,11,27,5.82465753424658,955,1303,0,2,0
0,51.2657534246575,2,2,0,2,99,1.65205479452055,770,0,1500,2,0
0,54.7835616438356,1,2,81,9,99,0,918,1809,1350,2,0
0,62.2575342465753,1,2,8,9,99,0,850,1656,1058,3,1
0,20.813698630137,2,1,8,8,0,0,1,1352,500,2,0
0,21.0739726027397,1,1,0,2,99,4.32054794520548,485,1431,1200,2,1
0,22.4328767123288,1,1,8,8,0,0,1,1331,500,1,0
0,30.4082191780822,1,1,81,2,99,0,934,1028,2700,3,0
0,68.7972602739726,2,1,8,9,99,0,1031,1587,4025,2,1
0,40.0630136986301,1,2,2,11,4,0,762,1194,0,3,0
0,37.2191780821918,1,2,81,2,99,17.1671232876712,822,0,2500,2,0
0,47.5479452054795,1,2,81,99,99,1.31780821917808,807,543,408,3,1
0,20.9178082191781,2,1,8,8,0,0,1,1596,500,2,0
